,date,height_RVN,flow_RVN,stock_RVN,open_RVN,high_RVN,low_RVN,close_RVN,adj_close_RVN,volume_RVN,open_BTC,high_BTC,low_BTC,close_BTC,adj_close_BTC,volume_BTC
1103,2021-01-10,7120000,7120000,7864670000,0.017761000000000002,0.018722,0.015512,0.016819999999999998,0.016819999999999998,25496081.0,40254.21875,41420.191406,35984.628906,38356.441406,38356.441406,79980747690.0
1104,2021-01-11,7205000,7205000,7871875000,0.016828,0.016898,0.013189,0.014924000000000002,0.014924000000000002,20149608.0,38346.53125,38346.53125,30549.599608999997,35566.65625,35566.65625,123320567399.0
1105,2021-01-12,7110000,7110000,7878985000,0.01493,0.01565,0.014119999999999999,0.014816999999999999,0.014816999999999999,9354418.0,35516.359375,36568.527344,32697.976563,33922.960938,33922.960938,74773277909.0
1106,2021-01-13,7190000,7190000,7886175000,0.014816,0.016596,0.014588999999999998,0.016323,0.016323,14361525.0,33915.121094,37599.960938,32584.667969,37316.359375,37316.359375,69364315979.0
1107,2021-01-14,7180000,7180000,7893355000,0.016344,0.01677,0.015827,0.016239,0.016239,11725273.0,37325.109375,39966.40625,36868.5625,39187.328125,39187.328125,63615990033.0
1108,2021-01-15,7065000,7065000,7900420000,0.016244,0.017283,0.015125,0.016423,0.016423,14783089.0,39156.707031,39577.710938,34659.589844,36825.367188,36825.367188,67760757881.0
1109,2021-01-16,7230000,7230000,7907650000,0.016422,0.017279,0.015933000000000003,0.016218,0.016218,14397122.0,36821.648438,37864.367188,35633.554688,36178.140625,36178.140625,57706187875.0
1110,2021-01-17,7130000,7130000,7914780000,0.0162,0.017724,0.015600999999999999,0.017287,0.017287,17840654.0,36163.648438,36722.351563,34069.320313,35791.277344,35791.277344,52359854336.0
1111,2021-01-18,7145000,7145000,7921925000,0.017301,0.019433000000000002,0.01722,0.018921,0.018921,33612604.0,35792.238281,37299.285156,34883.84375,36630.074219,36630.074219,49511702429.0
1112,2021-01-19,7120000,7120000,7929045000,0.018927,0.019041,0.017830000000000002,0.017983000000000002,0.017983000000000002,18883777.0,36642.234375,37755.890625,36069.804688,36069.804688,36069.804688,57244195486.0
1113,2021-01-20,7170000,7170000,7936215000,0.01796,0.018325,0.01676,0.01782,0.01782,16343268.0,36050.113281,36378.328125,33570.476563,35547.75,35547.75,66834573161.0
1114,2021-01-21,7215000,7215000,7943430000,0.017828,0.017882,0.015674,0.015813999999999998,0.015813999999999998,15228059.0,35549.398438,35552.679688,30250.75,30825.699219,30825.699219,75643067688.0
1115,2021-01-22,7150000,7150000,7950580000,0.015816,0.017825,0.014934000000000001,0.017302,0.017302,18080119.0,30817.625,33811.851563,28953.373047000005,33005.761719,33005.761719,77207272511.0
1116,2021-01-23,7170000,7170000,7957750000,0.017306000000000002,0.01778,0.016741,0.017166,0.017166,9460493.0,32985.757813,33360.976563,31493.160156,32067.642577999995,32067.642577999995,48354737975.0
1117,2021-01-24,7185000,7185000,7964935000,0.017168,0.017535,0.016721,0.017172999999999997,0.017172999999999997,8811853.0,32064.376952999995,32944.007813,31106.685547000005,32289.378906,32289.378906,48643830599.0
1118,2021-01-25,7025000,7025000,7971960000,0.017169999999999998,0.017552,0.016559,0.016618,0.016618,10374364.0,32285.798827999995,34802.742188,32087.787108999997,32366.392577999995,32366.392577999995,59897054838.0
1119,2021-01-26,7200000,7200000,7979160000,0.016615,0.016763999999999998,0.01583,0.016488,0.016488,11112442.0,32358.613281,32794.550781,31030.265625,32569.849608999997,32569.849608999997,60255421470.0
1120,2021-01-27,7210000,7210000,7986370000,0.01649,0.01649,0.014599,0.015271000000000002,0.015271000000000002,10619836.0,32564.029297000005,32564.029297000005,29367.138672000005,30432.546875,30432.546875,62576762015.0
1121,2021-01-28,7180000,7180000,7993550000,0.015281999999999999,0.016148,0.0152,0.015919,0.015919,10645511.0,30441.041016000003,31891.300781,30023.207031,31649.605469,31649.605469,78948162368.0
1122,2021-01-29,7240000,7240000,8000790000,0.016602000000000002,0.02965,0.016328,0.027037000000000002,0.027037000000000002,215038360.0,34318.671875,38406.261719,32064.814452999995,34316.386719,34316.386719,117894572511.0
1123,2021-01-30,7140000,7140000,8007930000,0.026966000000000004,0.039149,0.022397,0.023112999999999998,0.023112999999999998,403160037.0,34295.933594,34834.707031,32940.1875,34269.523438,34269.523438,65141828798.0
1124,2021-01-31,7090000,7090000,8015020000,0.023155000000000002,0.027177999999999997,0.022381,0.024534,0.024534,131522680.0,34270.878906,34288.332031,32270.175781,33114.359375,33114.359375,52754542671.0
1125,2021-02-01,7190000,7190000,8022210000,0.024472999999999998,0.026251,0.022778,0.023964,0.023964,58674055.0,33114.578125,34638.214844,32384.228516000003,33537.175781,33537.175781,61400400660.0
1126,2021-02-02,7205000,7205000,8029415000,0.023947,0.025809,0.023487,0.024669999999999997,0.024669999999999997,46817864.0,33533.199219,35896.882813,33489.21875,35510.289063,35510.289063,63088585433.0
1127,2021-02-03,7115000,7115000,8036530000,0.024681,0.025255,0.024233,0.024694999999999998,0.024694999999999998,33855109.0,35510.820313,37480.1875,35443.984375,37472.089844,37472.089844,61166818159.0
1128,2021-02-04,7055000,7055000,8043585000,0.024682,0.027018,0.024079,0.025923,0.025923,58036807.0,37475.105469,38592.175781,36317.5,36926.066406,36926.066406,68838074392.0
1129,2021-02-05,7235000,7235000,8050820000,0.025945,0.031748,0.025882,0.030062000000000002,0.030062000000000002,79298311.0,36931.546875,38225.90625,36658.761719,38144.308594,38144.308594,58598066402.0
1130,2021-02-06,7125000,7125000,8057945000,0.030149000000000002,0.033207,0.027912,0.031316000000000004,0.031316000000000004,54781040.0,38138.386719,40846.546875,38138.386719,39266.011719,39266.011719,71326033653.0
1131,2021-02-07,7170000,7170000,8065115000,0.031251,0.032697000000000004,0.028238,0.031909,0.031909,58815678.0,39250.191406,39621.835938,37446.152344,38903.441406,38903.441406,65500641143.0
1132,2021-02-08,7115000,7115000,8072230000,0.031956,0.035894999999999996,0.031148000000000002,0.03461,0.03461,96190646.0,38886.828125,46203.929688,38076.324219,46196.464844,46196.464844,101467222687.0
1133,2021-02-09,7230000,7230000,8079460000,0.034642,0.044569,0.034602,0.042165,0.042165,112728543.0,46184.992188,48003.722656,45166.960938,46481.105469,46481.105469,91809846886.0
1134,2021-02-10,7155000,7155000,8086615000,0.042141000000000005,0.053371,0.041856,0.049187,0.049187,165363556.0,46469.761719,47145.566406,43881.152344,44918.183594,44918.183594,87301089896.0
1135,2021-02-11,7230000,7230000,8093845000,0.049298,0.05024,0.04643,0.048299,0.048299,78802745.0,44898.710938,48463.46875,44187.761719,47909.332031,47909.332031,81388911810.0
1136,2021-02-12,7150000,7150000,8100995000,0.048244999999999996,0.052167,0.046808999999999996,0.050224,0.050224,55994216.0,47877.035156,48745.734375,46424.976563,47504.851563,47504.851563,76555041196.0
1137,2021-02-13,7170000,7170000,8108165000,0.050197000000000006,0.059837,0.050131,0.057799,0.057799,127229747.0,47491.203125,48047.746094,46392.28125,47105.515625,47105.515625,70250456155.0
1138,2021-02-14,7210000,7210000,8115375000,0.057837,0.086714,0.056880999999999994,0.073077,0.073077,517389268.0,47114.507813,49487.640625,47114.507813,48717.289063,48717.289063,71248675228.0
1139,2021-02-15,7180000,7180000,8122555000,0.072938,0.082227,0.064083,0.07495,0.07495,231589597.0,48696.535156,48875.570313,46347.476563,47945.058594,47945.058594,77069903166.0
1140,2021-02-16,7170000,7170000,8129725000,0.07488500000000001,0.082499,0.072534,0.078659,0.078659,101890610.0,47944.457031,50341.101563,47201.304688,49199.871094,49199.871094,77049582886.0
1141,2021-02-17,7190000,7190000,8136915000,0.078693,0.079808,0.07271799999999999,0.074087,0.074087,83946302.0,49207.277344,52533.914063,49072.378906,52149.007813,52149.007813,80820545404.0
1142,2021-02-18,7200000,7200000,8144115000,0.074089,0.100463,0.074089,0.099398,0.099398,230429762.0,52140.972656,52474.105469,51015.765625,51679.796875,51679.796875,52054723579.0
1143,2021-02-19,7425000,7425000,8151540000,0.099321,0.18320999999999998,0.095065,0.145544,0.145544,1061135174.0,51675.980469,56113.65234400001,50937.277344,55888.132813,55888.132813,63495496918.0
1144,2021-02-20,7200000,7200000,8158740000,0.14571900000000002,0.285421,0.14013299999999998,0.227979,0.227979,3244344058.0,55887.335938,57505.226563,54626.55859400001,56099.51953099999,56099.51953099999,68145460026.0
1145,2021-02-21,7175000,7175000,8165915000,0.227596,0.24601599999999998,0.189344,0.209323,0.209323,1264261820.0,56068.56640599999,58330.570313,55672.609375,57539.945313,57539.945313,51897585191.0
1146,2021-02-22,7180000,7180000,8173095000,0.208814,0.227296,0.151894,0.200731,0.200731,876611767.0,57532.73828099999,57533.390625,48967.566406,54207.320313,54207.320313,92052420332.0
1147,2021-02-23,7105000,7105000,8180200000,0.200712,0.200712,0.14138599999999998,0.179,0.179,741130453.0,54204.929688,54204.929688,45290.589844,48824.425781,48824.425781,106102492824.0
1148,2021-02-24,7185000,7185000,8187385000,0.179423,0.19792,0.16708800000000001,0.181882,0.181882,422788963.0,48835.085938,51290.136719,47213.5,49705.332031,49705.332031,63695521388.0
1149,2021-02-25,7080000,7080000,8194465000,0.18168399999999998,0.19004400000000002,0.16218,0.162804,0.162804,253122487.0,49709.082031,51948.96875,47093.851563,47093.851563,47093.851563,54506565949.0
1150,2021-02-26,7265000,7265000,8201730000,0.163347,0.171722,0.149489,0.154905,0.154905,230827643.0,47180.464844,48370.785156,44454.84375,46339.761719,46339.761719,350967941479.0
1151,2021-02-27,7075000,7075000,8208805000,0.154947,0.161065,0.137488,0.142311,0.142311,191734309.0,46344.773438,48253.269531,45269.027344,46188.453125,46188.453125,45910946382.0
1152,2021-02-28,7165000,7165000,8215970000,0.142295,0.142295,0.118362,0.131146,0.131146,320505097.0,46194.015625,46716.429688,43241.617188,45137.769531,45137.769531,53443887451.0
1153,2021-03-01,7190000,7190000,8223160000,0.13133699999999998,0.175014,0.13096,0.169668,0.169668,717049448.0,45159.503906,49784.015625,45115.09375,49631.242188,49631.242188,53891300112.0
1154,2021-03-02,7105000,7105000,8230265000,0.17019700000000001,0.178843,0.15095899999999998,0.16030999999999998,0.16030999999999998,241323644.0,49612.105469,50127.511719,47228.84375,48378.988281,48378.988281,47530897720.0
1155,2021-03-03,7225000,7225000,8237490000,0.160298,0.168062,0.15718800000000002,0.15934,0.15934,190589985.0,48415.816406,52535.136719,48274.320313,50538.242188,50538.242188,53220811975.0
1156,2021-03-04,7160000,7160000,8244650000,0.15929300000000002,0.162107,0.143333,0.149326,0.149326,154681933.0,50522.304688,51735.089844,47656.929688,48561.167969,48561.167969,52343816680.0
1157,2021-03-05,7135000,7135000,8251785000,0.14918,0.158664,0.140245,0.155411,0.155411,178841545.0,48527.03125,49396.429688,46542.515625,48927.304688,48927.304688,48625928883.0
1158,2021-03-06,7205000,7205000,8258990000,0.155165,0.156326,0.148223,0.155369,0.155369,111300200.0,48899.230469,49147.21875,47257.527344,48912.382813,48912.382813,34363564661.0
1159,2021-03-07,7090000,7090000,8266080000,0.155528,0.16124000000000002,0.152921,0.158135,0.158135,122471393.0,48918.679688,51384.367188,48918.679688,51206.691406,51206.691406,43137459378.0
1160,2021-03-08,7215000,7215000,8273295000,0.157916,0.158154,0.150098,0.15342,0.15342,134547882.0,51174.117188,52314.070313,49506.054688,52246.523438,52246.523438,48597428048.0
1161,2021-03-09,7125000,7125000,8280420000,0.153387,0.198134,0.150615,0.175349,0.175349,599110472.0,52272.96875,54824.117188,51981.832031,54824.117188,54824.117188,50912227385.0
1162,2021-03-10,7145000,7145000,8287565000,0.17526,0.198898,0.168914,0.181324,0.181324,441218627.0,54824.01171900001,57258.25390599999,53290.890625,56008.55078099999,56008.55078099999,57295577614.0
1163,2021-03-11,7170000,7170000,8294735000,0.181257,0.187968,0.174956,0.181125,0.181125,238065136.0,55963.179688,58091.0625,54484.59375,57805.12109400001,57805.12109400001,56772343595.0
1164,2021-03-12,7175000,7175000,8301910000,0.18123499999999998,0.19542400000000001,0.178755,0.184889,0.184889,387300363.0,57821.21875,57996.62109400001,55376.648438,57332.08984400001,57332.08984400001,55689944702.0
1165,2021-03-13,7110000,7110000,8309020000,0.184926,0.196575,0.181909,0.190251,0.190251,286681763.0,57343.37109400001,61683.86328099999,56217.97265599999,61243.085938,61243.085938,60669829814.0
1166,2021-03-14,7225000,7225000,8316245000,0.19023199999999998,0.19171400000000002,0.17915,0.180546,0.180546,149912715.0,61221.132813,61597.91796900001,59302.31640599999,59302.31640599999,59302.31640599999,43901225564.0
1167,2021-03-15,7130000,7130000,8323375000,0.180417,0.264656,0.179367,0.21712399999999998,0.21712399999999998,954287181.0,59267.429688,60540.992188,55393.164063,55907.19921900001,55907.19921900001,66419369890.0
1168,2021-03-16,7200000,7200000,8330575000,0.218016,0.269404,0.204871,0.220863,0.220863,1429353644.0,55840.78515599999,56833.179688,53555.027344,56804.90234400001,56804.90234400001,59749798599.0
1169,2021-03-17,7105000,7105000,8337680000,0.22083000000000003,0.23772100000000002,0.211207,0.220115,0.220115,528539579.0,56825.828125,58969.81640599999,54528.62890599999,58870.89453099999,58870.89453099999,60258313191.0
1170,2021-03-18,7180000,7180000,8344860000,0.21962600000000002,0.225634,0.21021700000000001,0.210504,0.210504,264153280.0,58893.078125,60116.25,54253.578125,57858.921875,57858.921875,55746041000.0
1171,2021-03-19,7155000,7155000,8352015000,0.210569,0.2247,0.203479,0.213209,0.213209,225567675.0,57850.44140599999,59498.375,56643.703125,58346.65234400001,58346.65234400001,49063873786.0
1172,2021-03-20,7150000,7150000,8359165000,0.213218,0.250815,0.210662,0.21990300000000002,0.21990300000000002,513340164.0,58332.26171900001,60031.28515599999,58213.296875,58313.64453099999,58313.64453099999,50361731222.0
1173,2021-03-21,7175000,7175000,8366340000,0.219775,0.240988,0.212904,0.215608,0.215608,474364900.0,58309.914063,58767.898438,56005.617188,57523.421875,57523.421875,51943414539.0
1174,2021-03-22,7175000,7175000,8373515000,0.21534499999999998,0.222675,0.19332,0.201012,0.201012,263091452.0,57517.890625,58471.48046900001,54288.15625,54529.14453099999,54529.14453099999,56521454974.0
1175,2021-03-23,7090000,7090000,8380605000,0.200726,0.209998,0.190768,0.194703,0.194703,231159217.0,54511.66015599999,55985.44140599999,53470.695313,54738.945313,54738.945313,56435023914.0
1176,2021-03-24,7155000,7155000,8387760000,0.194704,0.205894,0.185632,0.190748,0.190748,175697320.0,54710.48828099999,57262.382813,52514.332031,52774.265625,52774.265625,70567223787.0
1177,2021-03-25,7130000,7130000,8394890000,0.190719,0.201431,0.185372,0.19007000000000002,0.19007000000000002,186545435.0,52726.746094,53392.386719,50856.570313,51704.160156,51704.160156,67999812841.0
1178,2021-03-26,7230000,7230000,8402120000,0.19006099999999998,0.202376,0.19006099999999998,0.20102,0.20102,115171858.0,51683.011719,55137.3125,51579.855469,55137.3125,55137.3125,56652197978.0
1179,2021-03-27,7160000,7160000,8409280000,0.201018,0.224097,0.19423900000000002,0.20123,0.20123,299914719.0,55137.56640599999,56568.21484400001,54242.91015599999,55973.51171900001,55973.51171900001,47266542233.0
1180,2021-03-28,7095000,7095000,8416375000,0.201291,0.206831,0.19588599999999998,0.199579,0.199579,193260326.0,55974.94140599999,56610.3125,55071.11328099999,55950.74609400001,55950.74609400001,47686580918.0
1181,2021-03-29,7175000,7175000,8423550000,0.199606,0.20313699999999998,0.19717,0.199459,0.199459,153784580.0,55947.898438,58342.09765599999,55139.33984400001,57750.19921900001,57750.19921900001,57625587027.0
1182,2021-03-30,7120000,7120000,8430670000,0.199407,0.20166099999999998,0.192589,0.194657,0.194657,171277295.0,57750.132813,59447.22265599999,57251.55078099999,58917.69140599999,58917.69140599999,54414116432.0
1183,2021-03-31,7120000,7120000,8437790000,0.194662,0.194859,0.182504,0.188546,0.188546,184213410.0,58930.27734400001,59930.02734400001,57726.41796900001,58918.83203099999,58918.83203099999,65520826225.0
1184,2021-04-01,7260000,7260000,8445050000,0.188619,0.20494899999999996,0.184863,0.19404100000000002,0.19404100000000002,246029842.0,58926.5625,59586.070313,58505.27734400001,59095.80859400001,59095.80859400001,61669163792.0
1185,2021-04-02,7100000,7100000,8452150000,0.193934,0.19930499999999998,0.19157000000000002,0.193464,0.193464,176635962.0,59098.87890599999,60267.1875,58869.28125,59384.3125,59384.3125,58727860620.0
1186,2021-04-03,7140000,7140000,8459290000,0.19330799999999998,0.194685,0.180874,0.183602,0.183602,180592971.0,59397.41015599999,60110.26953099999,57603.890625,57603.890625,57603.890625,59641344484.0
1187,2021-04-04,7130000,7130000,8466420000,0.18366400000000002,0.193904,0.18223699999999998,0.187631,0.187631,162041176.0,57604.83984400001,58913.74609400001,57168.67578099999,58758.554688,58758.554688,50749662970.0
1188,2021-04-05,7255000,7255000,8473675000,0.18771300000000002,0.21252600000000002,0.181721,0.195299,0.195299,402797005.0,58760.875,59891.296875,57694.82421900001,59057.87890599999,59057.87890599999,60706272115.0
1189,2021-04-06,7170000,7170000,8480845000,0.195825,0.196676,0.181308,0.186549,0.186549,228551426.0,59171.93359400001,59479.578125,57646.80859400001,58192.359375,58192.359375,66058027988.0
